"v","vw","o","c","h","l","t","n","time"
15136871,549.6128,549.66,550.44,552.2668,549.28,1722454200000,96162,2024-07-31 15:30:00
5832384,550.1758,550.48,551.75,552.94,550.33,1.722456e+12,9669,2024-07-31 16:00:00
656376,551.1638,551.82,551.7,552.19,550.81,1722457800000,1490,2024-07-31 16:30:00
47313,551.7573,551.7,551.79,551.95,551.24,1722459600000,882,2024-07-31 17:00:00
76196,551.8601,551.67,551.98,552.17,551.57,1722461400000,433,2024-07-31 17:30:00
210786,552.3141,552.06,552.7,553.05,551.98,1722463200000,802,2024-07-31 18:00:00
30435,552.7653,552.79,552.89,553.08,552.45,1.722465e+12,455,2024-07-31 18:30:00
115508,553.185,553.05,553.41,553.51,552.95,1722466800000,738,2024-07-31 19:00:00
46253,553.4977,553.51,553.46,553.64,553.4,1722468600000,432,2024-07-31 19:30:00
44407,551.4231,552.26,551.32,552.35,550.69,1722499200000,743,2024-08-01 04:00:00
21102,551.1144,551.26,551.09,551.62,550.67,1.722501e+12,216,2024-08-01 04:30:00
23853,551.6363,551.07,551.63,552.07,551,1722502800000,139,2024-08-01 05:00:00
131061,552.2478,551.6,552.46,552.53,551.56,1722504600000,517,2024-08-01 05:30:00
8767,552.5203,552.66,552.69,552.73,552.34,1722506400000,95,2024-08-01 06:00:00
21137,552.5483,552.64,552.82,552.82,552.25,1722508200000,142,2024-08-01 06:30:00
100587,552.9762,552.82,553.33,553.33,552.73,1.72251e+12,662,2024-08-01 07:00:00
145164,552.9508,553.31,552.47,553.48,552.4,1722511800000,931,2024-08-01 07:30:00
193608,553.11,552.87,553.53,554.01,551.0496,1722513600000,2655,2024-08-01 08:00:00
392458,553.4904,553.41,553.5,554.08,552.59,1722515400000,3519,2024-08-01 08:30:00
342737,552.7049,553.5,552.55,553.59,552.1,1722517200000,2607,2024-08-01 09:00:00
4784107,553.6062,552.57,554.04,554.8688,552.32,1.722519e+12,53106,2024-08-01 09:30:00
5672413,551.7623,553.99,549.8301,554.33,549.81,1722520800000,70761,2024-08-01 10:00:00
4997016,548.8381,549.87,547.47,550.25,547.24,1722522600000,54793,2024-08-01 10:30:00
3291555,546.7361,547.47,546.17,547.68,546,1722524400000,37523,2024-08-01 11:00:00
3485458,545.3329,546.11,544.72,546.58,544.17,1722526200000,36806,2024-08-01 11:30:00
4170894,546.132,544.72,545.03,546.4054,544.39,1.722528e+12,35597,2024-08-01 12:00:00
3397167,544.0102,545.05,543.74,545.05,543.14,1722529800000,35698,2024-08-01 12:30:00
3678838,543.5207,543.73,542.3,543.95,541.82,1722531600000,35253,2024-08-01 13:00:00
4398412,542.2905,542.3,542.56,542.6,540.47,1722533400000,41110,2024-08-01 13:30:00
4334583,541.6933,542.54,540.26,542.8596,539.8199,1722535200000,39431,2024-08-01 14:00:00
3800947,541.3914,540.24,539.9789,540.83,539.43,1.722537e+12,36148,2024-08-01 14:30:00
4013509,541.2914,539.975,541.47,541.7,539.7,1722538800000,38940,2024-08-01 15:00:00
13591032,542.4694,541.46,543.04,543.47,541.16,1722540600000,105436,2024-08-01 15:30:00
7148132,542.8259,543.08,540.58,543.44,539.79,1722542400000,12311,2024-08-01 16:00:00
600681,541.9193,540.5,542.03,542.19,540.22,1722544200000,4858,2024-08-01 16:30:00
326946,541.2208,542.1,540.67,542.2,540.67,1.722546e+12,2298,2024-08-01 17:00:00
137043,541.2361,540.85,541.21,541.67,540.7201,1722547800000,1096,2024-08-01 17:30:00
159734,541.595,541.31,541.5,542.21,540.18,1722549600000,1387,2024-08-01 18:00:00
79820,540.5132,541.69,540.2,541.69,539.7,1722551400000,1030,2024-08-01 18:30:00
40169,540.5925,540.24,541.58,541.58,539.97,1722553200000,800,2024-08-01 19:00:00
37903,541.3828,541.5,541.1084,541.7195,541.1084,1.722555e+12,552,2024-08-01 19:30:00
43037,537.89,538.9,538.06,539.92,537.15,1722585600000,735,2024-08-02 04:00:00
14625,538.1224,538.07,538.49,538.49,537.8,1722587400000,260,2024-08-02 04:30:00
21762,537.5319,538.4,536.98,538.4,536.9,1722589200000,278,2024-08-02 05:00:00
17905,537.1008,536.99,537,537.43,536.94,1.722591e+12,321,2024-08-02 05:30:00
29540,536.8952,537.02,537.03,537.49,536.29,1722592800000,393,2024-08-02 06:00:00
42706,537.0195,537.02,537.25,537.83,536.39,1722594600000,370,2024-08-02 06:30:00
257421,536.977,537.24,536.92,537.7,536.7,1722596400000,1352,2024-08-02 07:00:00
224164,536.9853,536.77,536.975,537.48,536.77,1722598200000,1504,2024-08-02 07:30:00
277165,537.4953,537.21,537.61,539.55,536.68,1.7226e+12,3363,2024-08-02 08:00:00
2418983,534.6207,537.63,534.68,538.71,533.06,1722601800000,14799,2024-08-02 08:30:00
864295,535.6685,534.66,535.71,536.8,534.15,1722603600000,7176,2024-08-02 09:00:00
7952697,535.6029,535.75,534.13,536.99,533.89,1722605400000,83593,2024-08-02 09:30:00
8178973,531.2727,534.13,530.48,534.96,529.59,1722607200000,106312,2024-08-02 10:00:00
5950698,530.1839,530.495,529.26,531.5,529.02,1.722609e+12,68945,2024-08-02 10:30:00
5086406,529.2146,529.27,529.42,530.07,528.6,1722610800000,52173,2024-08-02 11:00:00
6481901,531.3264,529.43,532.18,532.82,529.2,1722612600000,53805,2024-08-02 11:30:00
3866216,532.5519,532.19,532.72,533.21,531.03,1722614400000,41147,2024-08-02 12:00:00
2863842,532.1578,532.7,531.255,533.52,530.57,1722616200000,34229,2024-08-02 12:30:00
3303391,531.2382,531.24,530.58,532.02,530.51,1.722618e+12,31333,2024-08-02 13:00:00
2772748,530.7662,530.57,530.2212,530.73,529.66,1722619800000,30530,2024-08-02 13:30:00
3161411,531.2514,530.22,531.75,531.78,529.54,1722621600000,33721,2024-08-02 14:00:00
2880731,531.4898,531.73,530.91,532.41,530.865,1722623400000,31837,2024-08-02 14:30:00
3816827,531.899,530.9,532.32,532.618,530.63,1722625200000,38331,2024-08-02 15:00:00
12027700,532.7487,532.35,532.98,533.17,530.52,1.722627e+12,94046,2024-08-02 15:30:00
7128473,533.6123,532.95,532.4,532.98,532.24,1722628800000,6758,2024-08-02 16:00:00
406018,532.0184,532.4,531.2399,532.43,531.08,1722630600000,2075,2024-08-02 16:30:00
116723,531.6744,531.38,531.71,532.9,531.226,1722632400000,1155,2024-08-02 17:00:00
77545,531.7267,531.71,531.65,531.9,531.44,1722634200000,920,2024-08-02 17:30:00
12292,531.5849,531.65,531.6,531.7708,531.41,1.722636e+12,392,2024-08-02 18:00:00
77892,532.6041,531.61,531.91,539.5,531.61,1722637800000,1721,2024-08-02 18:30:00
39968,531.4862,531.95,531.13,531.95,531.13,1722639600000,659,2024-08-02 19:00:00
18614,531.1432,531.13,531.25,531.29,531,1722641400000,472,2024-08-02 19:30:00
350167,521.6941,523.78,521.54,523.99,519.65,1722844800000,3431,2024-08-05 04:00:00
163694,520.7301,521.74,519.94,522.23,519.7,1722846600000,1958,2024-08-05 04:30:00
111726,519.8357,519.99,520,521,518.94,1722848400000,1541,2024-08-05 05:00:00
199303,518.8941,519.8,520.01,520.41,517.49,1722850200000,2993,2024-08-05 05:30:00
288566,518.2338,519.94,517.77,520.03,516.85,1.722852e+12,3345,2024-08-05 06:00:00
395711,517.3563,518.22,518.25,518.43,516.13,1722853800000,3898,2024-08-05 06:30:00
762091,518.0522,518.36,516.84,519,516.76,1722855600000,7409,2024-08-05 07:00:00
995078,515.8504,517,515.28,517.62,514.24,1722857400000,8203,2024-08-05 07:30:00
2503761,512.9196,518.53,509.58,524.5,508.6,1722859200000,21081,2024-08-05 08:00:00
2664502,510.1369,509.71,510.92,513.12,507.83,1.722861e+12,18279,2024-08-05 08:30:00
1935417,513.2449,510.83,511.71,515.26,510.46,1722862800000,16506,2024-08-05 09:00:00
24784878,516.696,511.64,515.22,518.04,510.27,1722864600000,256746,2024-08-05 09:30:00
11181437,517.9498,515.25,514.64,520.93,510.945,1722866400000,132041,2024-08-05 10:00:00
6577380,516.8329,514.65,516.43,519.17,514.62,1722868200000,104183,2024-08-05 10:30:00
6970108,519.5311,516.41,519.68,521,515.35,1.72287e+12,90026,2024-08-05 11:00:00
5685517,521.0031,519.675,520.4201,521.95,519.1,1722871800000,70033,2024-08-05 11:30:00
4914191,523.8043,520.41,523.57,523.58,519.695,1722873600000,50302,2024-08-05 12:00:00
5343636,521.6703,523.55,518.91,523.55,518.44,1722875400000,59489,2024-08-05 12:30:00
4690089,520.2385,518.9,519.66,520.8,518.25,1722877200000,46314,2024-08-05 13:00:00
3772303,520.7042,519.64,519.06,520.88,518.71,1.722879e+12,42179,2024-08-05 13:30:00
4152505,519.7214,519.04,518.95,519.18,517.73,1722880800000,41520,2024-08-05 14:00:00
5606760,518.1427,518.91,515.72,519.4,515.61,1722882600000,56248,2024-08-05 14:30:00
5850410,516.149,515.73,516.43,517.2,515.31,1722884400000,54413,2024-08-05 15:00:00
23085950,518.0287,516.45,517.41,517.75,514.88,1722886200000,156975,2024-08-05 15:30:00
15667849,518.9451,517.34,519.45,520.57,516.92,1.722888e+12,13097,2024-08-05 16:00:00
2767733,519.4691,519.4,520.37,520.37,517.38,1722889800000,2627,2024-08-05 16:30:00
1057255,517.9867,520.43,520.05,520.43,519.9643,1722891600000,1898,2024-08-05 17:00:00
62354,520.285,520.05,520.39,520.57,520.05,1722893400000,1349,2024-08-05 17:30:00
158918,521.8525,520.54,522.41,522.8,520.54,1722895200000,2308,2024-08-05 18:00:00
67976,521.8033,522.51,521.62,522.51,520.84,1.722897e+12,1293,2024-08-05 18:30:00
48483,521.8693,521.86,521.55,522.2,521.2935,1722898800000,866,2024-08-05 19:00:00
275360,522.2205,521.56,522.81,522.92,521.56,1722900600000,1559,2024-08-05 19:30:00
105,522.9181,522.92,522.92,522.92,522.92,1722902400000,2,2024-08-05 20:00:00
45900,521.7203,523.91,521.62,523.91,520.42,1722931200000,1183,2024-08-06 04:00:00
16183,521.7807,521.94,521.43,522.31,521.14,1.722933e+12,575,2024-08-06 04:30:00
70615,519.8505,521.23,520.4,521.23,518.97,1722934800000,1107,2024-08-06 05:00:00
47512,519.2518,520.01,519.88,520.1,518.5,1722936600000,899,2024-08-06 05:30:00
24604,519.7579,519.5,520.35,520.51,519,1722938400000,542,2024-08-06 06:00:00
61157,521.5572,520.49,521.82,522.17,520.49,1722940200000,890,2024-08-06 06:30:00
282361,522.0967,521.88,522.5,522.51,521.74,1.722942e+12,1914,2024-08-06 07:00:00
230012,521.3017,522.73,521.54,523.12,520.41,1722943800000,2534,2024-08-06 07:30:00
240351,521.3329,522.49,520.78,525.5,518.8096,1722945600000,4113,2024-08-06 08:00:00
387433,519.5735,520.84,519.45,520.85,519,1722947400000,4233,2024-08-06 08:30:00
554367,519.5655,519.46,519.22,520.39,518.72,1722949200000,5012,2024-08-06 09:00:00
9612387,519.7157,519.22,521.8858,522.44,517.87,1.722951e+12,98318,2024-08-06 09:30:00
5736613,522.906,521.89,522.93,524.29,521.18,1722952800000,84393,2024-08-06 10:00:00
5076781,524.4681,523,525.39,526.51,522.15,1722954600000,56725,2024-08-06 10:30:00
3452875,523.8986,525.39,522.42,525.85,522.39,1722956400000,41741,2024-08-06 11:00:00
3523531,523.6766,522.46,525.9,526.03,522.41,1722958200000,37820,2024-08-06 11:30:00
2212222,526.2613,525.9,525.98,526.955,525.55,1.72296e+12,28655,2024-08-06 12:00:00
2814173,525.0755,526.02,527.63,528.05,525.51,1722961800000,29650,2024-08-06 12:30:00
2351102,526.5194,527.63,527.8501,528.1561,527.06,1722963600000,26603,2024-08-06 13:00:00
3597369,527.039,527.88,527.93,528.45,527.15,1722965400000,28101,2024-08-06 13:30:00
3082853,527.3691,527.92,528.8903,528.91,526.9,1722967200000,35577,2024-08-06 14:00:00
3539047,529.0577,528.9,527.47,529.75,527.47,1.722969e+12,38339,2024-08-06 14:30:00
5987797,526.2638,527.51,526.7204,527.65,525.01,1722970800000,59608,2024-08-06 15:00:00
16469953,523.7032,526.75,522.19,527.03,521.97,1722972600000,118367,2024-08-06 15:30:00
11789579,521.5912,522.2,522.5,523.68,521.22,1722974400000,12512,2024-08-06 16:00:00
908518,521.5626,522.5,520.57,522.5,519.6,1722976200000,4030,2024-08-06 16:30:00
104439,520.593,520.53,520.3,520.95,519.8,1.722978e+12,1571,2024-08-06 17:00:00
100106,519.5355,520.24,519.45,520.24,519.08,1722979800000,1912,2024-08-06 17:30:00
239905,520.7207,519.45,521.04,521.84,519.45,1722981600000,1844,2024-08-06 18:00:00
32718,520.745,521.04,520.71,521.1,520.37,1722983400000,532,2024-08-06 18:30:00
31897,520.4867,520.71,520.04,521.23,519.82,1722985200000,518,2024-08-06 19:00:00
56044,519.8884,520,519.94,520.2,519.712,1.722987e+12,719,2024-08-06 19:30:00
72952,525.7128,524.05,526.71,526.89,524.05,1723017600000,916,2024-08-07 04:00:00
29121,526.9796,526.55,527.38,527.38,526.2,1723019400000,381,2024-08-07 04:30:00
50368,527.6551,527.51,528.29,528.29,527.14,1723021200000,620,2024-08-07 05:00:00
90204,528.0689,528.12,528.08,528.41,527.36,1.723023e+12,643,2024-08-07 05:30:00
43052,528.1866,528.08,528.28,528.46,527.84,1723024800000,349,2024-08-07 06:00:00
62374,528.5977,528.44,528.71,528.85,528.3,1723026600000,483,2024-08-07 06:30:00
327524,528.6573,528.6,528.55,529.05,528.31,1723028400000,1905,2024-08-07 07:00:00
188426,528.0873,528.56,527.7,528.6,527.6,1723030200000,1775,2024-08-07 07:30:00
277913,527.6213,528.64,527.6,529.03,521.25,1.723032e+12,4242,2024-08-07 08:00:00
326114,528.3351,527.91,528.3,528.58,527.84,1723033800000,2614,2024-08-07 08:30:00
208713,528.3212,528.35,528.53,528.66,527.65,1723035600000,2599,2024-08-07 09:00:00
6660397,529.4672,528.47,531.01,531.19,527.94,1723037400000,67295,2024-08-07 09:30:00
4120365,530.0992,531.04,528.75,531.59,528.28,1723039200000,71063,2024-08-07 10:00:00
3248946,529.6664,528.78,530.415,531.04,528.46,1.723041e+12,36384,2024-08-07 10:30:00
2441553,529.957,530.47,529.51,531.15,528.88,1723042800000,32472,2024-08-07 11:00:00
2527189,528.4448,529.55,528.02,530,527.08,1723044600000,33280,2024-08-07 11:30:00
2773147,527.0076,528.03,527.66,528.08,525.82,1723046400000,32128,2024-08-07 12:00:00
3014767,526.0299,527.66,525.075,527.82,524.65,1723048200000,31291,2024-08-07 12:30:00
4449949,523.8779,525.065,523.65,525.38,522.29,1.72305e+12,45099,2024-08-07 13:00:00
3482186,523.1113,523.64,522.04,524.9899,521.49,1723051800000,35080,2024-08-07 13:30:00
6159898,520.7777,522.03,520.66,522.21,519.435,1723053600000,51510,2024-08-07 14:00:00
4418279,519.8267,520.65,519.5066,520.74,518.83,1723055400000,42645,2024-08-07 14:30:00
4630741,521.1522,519.45,521.07,522.1,519.35,1723057200000,45002,2024-08-07 15:00:00
10586309,519.9261,521.04,518.65,521.79,518.0519,1.723059e+12,85461,2024-08-07 15:30:00
6561458,518.68,518.64,517.4,522.9611,517,1723060800000,7783,2024-08-07 16:00:00
1329037,518.1538,517.45,516.16,517.72,515.55,1723062600000,3229,2024-08-07 16:30:00
564356,517.2183,516.18,516.64,518.66,515.75,1723064400000,1953,2024-08-07 17:00:00
32169,516.5857,516.59,516.57,516.67,516.5,1723066200000,796,2024-08-07 17:30:00
184292,516.9368,516.68,517.48,517.5,516.25,1.723068e+12,1205,2024-08-07 18:00:00
47213,517.2973,517.5,517.1,517.67,516.59,1723069800000,743,2024-08-07 18:30:00
30185,516.37,516.94,515.52,517.27,515.41,1723071600000,848,2024-08-07 19:00:00
146615,515.0592,515.61,515.95,516,514.14,1723073400000,1809,2024-08-07 19:30:00
33162,517.006,516.59,516.63,517.49,516.5,1.723104e+12,699,2024-08-08 04:00:00
15785,517.8522,516.88,518.35,518.5,516.78,1723105800000,295,2024-08-08 04:30:00
23979,518.5266,518.52,517.79,519,517.79,1723107600000,263,2024-08-08 05:00:00
11093,517.037,517.94,517,517.94,516.35,1723109400000,290,2024-08-08 05:30:00
37159,517.3195,517.1,517.54,517.8,516.42,1723111200000,474,2024-08-08 06:00:00
35939,517.9736,517.6,518.18,518.42,517.47,1.723113e+12,427,2024-08-08 06:30:00
106164,518.6442,518,518.56,519.18,517.72,1723114800000,1314,2024-08-08 07:00:00
269247,519.031,518.53,519.15,519.32,518.3,1723116600000,1670,2024-08-08 07:30:00
394806,518.8588,519.24,519,519.42,516.26,1723118400000,3628,2024-08-08 08:00:00
1661919,521.8539,519.18,522.5,523.4498,518.66,1723120200000,8283,2024-08-08 08:30:00
655940,523.3865,522.62,523.98,524.2812,522.16,1.723122e+12,5145,2024-08-08 09:00:00
6658864,523.614,523.91,525.04,525.05,521.84,1723123800000,66283,2024-08-08 09:30:00
4956144,526.2864,525.05,527.87,527.99,524.66,1723125600000,78724,2024-08-08 10:00:00
3522891,527.4677,527.82,528.2,528.45,527.2,1723127400000,37369,2024-08-08 10:30:00
2693452,527.4885,528.19,527.82,528.48,526.405,1723129200000,32292,2024-08-08 11:00:00
2259882,527.6561,527.81,527.675,528.45,526.85,1.723131e+12,28228,2024-08-08 11:30:00
2213229,528.4865,527.675,528.3905,529.0162,527.58,1723132800000,26338,2024-08-08 12:00:00
2484272,527.0947,528.4,527.85,528.42,526.65,1723134600000,25943,2024-08-08 12:30:00
3151303,527.9521,527.83,529.95,529.98,526.735,1723136400000,32008,2024-08-08 13:00:00
2243503,530.1251,529.96,530.24,530.52,529.69,1723138200000,26997,2024-08-08 13:30:00
3172565,529.751,530.21,530.35,531.29,529.9501,1.72314e+12,30623,2024-08-08 14:00:00
